23-5-22;1:45:0;6.559;15.74;92.17;0.000;0.000;
23-5-22;2:0:0;6.559;15.89;92.45;0.000;0.023;
23-5-22;2:15:0;6.559;15.99;92.67;0.000;0.000;
23-5-22;2:30:0;6.558;16.10;93.02;0.000;0.005;
23-5-22;2:45:0;6.558;15.94;93.70;0.000;0.011;
23-5-22;3:0:0;6.558;15.77;94.65;0.000;0.026;
23-5-22;3:15:0;6.557;15.67;95.47;0.000;0.052;
23-5-22;3:30:0;6.557;15.71;95.82;0.000;0.058;
23-5-22;3:45:0;6.550;15.71;95.80;1.564;0.025;
23-5-22;4:0:0;6.541;15.72;95.60;3.204;0.001;
23-5-22;4:15:0;6.512;15.73;95.51;12.18;0.000;
23-5-22;4:30:0;6.430;15.81;95.52;25.15;0.059;
23-5-22;4:45:0;6.473;15.82;95.27;23.68;0.001;
23-5-22;5:0:0;6.446;15.86;94.92;39.99;0.012;
23-5-22;5:15:0;6.447;15.83;94.66;40.97;0.050;
23-5-22;5:30:0;6.451;15.82;94.50;40.64;0.262;
23-5-22;5:45:0;6.457;15.97;94.77;40.56;0.195;
23-5-22;6:0:0;6.462;16.11;94.82;40.51;0.625;
23-5-22;6:15:0;6.475;16.36;94.50;40.66;0.295;
23-5-22;6:30:0;6.484;16.71;93.51;40.91;0.145;
23-5-22;6:45:0;6.496;17.01;92.13;41.12;0.115;
23-5-22;7:0:0;6.520;17.31;90.45;41.52;0.166;
23-5-22;7:15:0;6.610;17.81;88.45;42.91;0.323;
23-5-22;7:30:0;6.634;18.41;84.35;43.29;0.306;
23-5-22;7:45:0;6.598;18.72;80.36;42.87;0.397;
23-5-22;8:0:0;6.600;19.01;78.83;42.85;0.415;
23-5-22;8:15:0;6.592;18.99;78.37;42.70;0.775;
23-5-22;8:30:0;6.491;18.92;78.51;41.19;0.554;
23-5-22;8:45:0;6.486;18.88;78.29;40.89;0.741;
23-5-22;9:0:0;6.474;18.22;78.76;40.58;0.806;
23-5-22;9:15:0;6.494;18.03;79.05;40.93;0.570;
23-5-22;9:30:0;6.493;17.80;80.23;40.91;0.629;
23-5-22;9:45:0;6.500;17.63;81.21;40.97;0.729;
23-5-22;10:0:0;6.533;17.49;82.65;41.63;0.618;
23-5-22;10:15:0;6.554;17.68;82.83;41.90;0.644;
23-5-22;10:30:0;6.503;17.76;82.85;40.97;0.623;
23-5-22;10:45:0;6.485;17.54;83.92;40.64;0.854;
23-5-22;11:0:0;6.490;17.05;85.61;40.79;0.816;
23-5-22;11:15:0;6.494;16.72;87.43;40.79;0.729;
23-5-22;11:30:0;6.468;16.45;87.47;40.20;0.811;
23-5-22;11:45:0;6.452;16.13;88.04;39.94;0.738;
23-5-22;12:0:0;6.441;15.72;89.45;39.69;1.201;
23-5-22;12:15:0;6.441;14.97;92.25;39.71;0.972;
23-5-22;12:30:0;6.413;14.67;94.76;39.19;0.001;
