24-5-22;2:0:0;6.442;12.35;92.49;0.000;1.779;
24-5-22;2:15:0;6.466;12.11;92.59;0.000;1.715;
24-5-22;2:30:0;6.471;11.94;92.40;0.000;1.569;
24-5-22;2:45:0;6.475;11.92;92.59;0.000;1.694;
24-5-22;3:0:0;6.477;11.82;92.69;0.000;1.801;
24-5-22;3:15:0;6.477;11.71;92.60;0.000;1.716;
24-5-22;3:30:0;6.477;11.66;92.75;0.000;1.838;
24-5-22;3:45:0;6.477;11.65;92.81;0.000;1.433;
24-5-22;4:0:0;6.477;11.53;92.79;0.000;1.408;
24-5-22;4:15:0;6.477;11.45;92.94;0.019;1.286;
24-5-22;4:30:0;6.477;11.39;93.58;0.000;1.381;
24-5-22;4:45:0;6.476;11.27;94.23;8.049;1.186;
24-5-22;5:0:0;6.469;11.22;94.61;27.00;1.363;
24-5-22;5:15:0;6.462;11.34;94.75;33.56;1.511;
24-5-22;5:30:0;6.463;11.33;94.59;21.41;1.575;
24-5-22;5:45:0;6.421;11.39;95.13;18.90;1.719;
24-5-22;6:0:0;6.432;11.45;95.62;25.63;1.572;
24-5-22;6:15:0;6.451;11.49;95.81;48.12;1.683;
24-5-22;6:30:0;6.455;11.63;95.65;34.54;1.697;
24-5-22;6:45:0;6.460;11.65;95.65;34.82;1.644;
24-5-22;7:0:0;6.461;11.77;94.95;49.80;1.973;
24-5-22;7:15:0;6.460;12.01;91.19;78.45;2.148;
24-5-22;7:30:0;6.467;12.70;87.13;84.97;2.077;
24-5-22;7:45:0;6.474;12.89;85.07;90.65;2.201;
24-5-22;8:0:0;6.482;13.11;84.04;107.7;2.298;
24-5-22;8:15:0;6.492;13.09;82.52;101.9;2.488;
24-5-22;8:30:0;6.489;13.18;82.28;101.1;2.343;
24-5-22;8:45:0;6.498;13.36;81.29;78.25;2.111;
24-5-22;9:0:0;6.509;13.64;80.57;93.99;1.945;
24-5-22;9:15:0;6.523;13.84;78.95;165.2;1.868;
24-5-22;9:30:0;6.521;13.99;77.59;359.2;1.838;
24-5-22;9:45:0;6.796;14.30;74.32;505.3;1.780;
